Taxon,Group
Aprion_virescens,Actinopterygii
Etelis_oculatus,Actinopterygii
Etelis_coruscans,Actinopterygii
Lutjanus_cyanopterus,Actinopterygii
Lutjanus_novemfasciatus,Actinopterygii
Lutjanus_sp._2_PM-2004,Actinopterygii
Lutjanus_colorado,Actinopterygii
Lutjanus_argentimaculatus,Actinopterygii
Lutjanus_dentatus,Actinopterygii
Lutjanus_kasmira,Actinopterygii
Lutjanus_bengalensis,Actinopterygii
Lutjanus_quinquelineatus,Actinopterygii
Lutjanus_notatus,Actinopterygii
Lutjanus_johnii,Actinopterygii
Lutjanus_stellatus,Actinopterygii
Lutjanus_rivulatus,Actinopterygii
Lutjanus_fulvus,Actinopterygii
Lutjanus_bohar,Actinopterygii
Lutjanus_decussatus,Actinopterygii
Lutjanus_ophuysenii,Actinopterygii
Lutjanus_madras,Actinopterygii
Lutjanus_vitta,Actinopterygii
Lutjanus_biguttatus,Actinopterygii
Lutjanus_lineatus,Actinopterygii
Lutjanus_lutjanus,Actinopterygii
Lutjanus_russellii,Actinopterygii
Lutjanus_monostigma,Actinopterygii
Lutjanus_carponotatus,Actinopterygii
Lutjanus_ehrenbergii,Actinopterygii
Lutjanus_fulviflamma,Actinopterygii
Lutjanus_buccanella,Actinopterygii
Ocyurus_chrysurus,Actinopterygii
Lutjanus_campechanus,Actinopterygii
Lutjanus_purpureus,Actinopterygii
Lutjanus_peru,Actinopterygii
Lutjanus_vivanus,Actinopterygii
Rhomboplites_aurorubens,Actinopterygii
Lutjanus_synagris,Actinopterygii
Lutjanus_sp._1_PM-2004,Actinopterygii
Lutjanus_mahogoni,Actinopterygii
Lutjanus_analis,Actinopterygii
Lutjanus_jocu,Actinopterygii
Lutjanus_argentiventris,Actinopterygii
Lutjanus_griseus,Actinopterygii
Lutjanus_apodus,Actinopterygii
Lutjanus_cf._apodus_MAR-2011,Actinopterygii
Lutjanus_sebae,Actinopterygii
Lutjanus_adetii,Actinopterygii
Lutjanus_erythropterus,Actinopterygii
Lutjanus_sanguineus,Actinopterygii
Lutjanus_malabaricus,Actinopterygii
Lutjanus_gibbus,Actinopterygii
Caesio_xanthonota,Actinopterygii
Caesio_teres,Actinopterygii
Pterocaesio_chrysozona,Actinopterygii
Pterocaesio_trilineata,Actinopterygii
Pterocaesio_digramma,Actinopterygii
Pterocaesio_marri,Actinopterygii
Pterocaesio_pisang,Actinopterygii
Caesio_lunaris,Actinopterygii
Gymnocaesio_gymnoptera,Actinopterygii
Dipterygonotus_balteatus,Actinopterygii
Pterocaesio_tile,Actinopterygii
Caesio_varilineata,Actinopterygii
Caesio_cuning,Actinopterygii
Caesio_caerulaurea,Actinopterygii
Macolor_niger,Actinopterygii
Symphorichthys_spilurus,Actinopterygii
Symphorus_nematophorus,Actinopterygii
Plectorhinchus_chaetodonoides,Actinopterygii
Diagramma_picta,Actinopterygii
Diagramma_labiosum,Actinopterygii
Plectorhinchus_pictus,Actinopterygii
Plectorhinchus_flavomaculatus,Actinopterygii
Diagramma_centurio,Actinopterygii
Plectorhinchus_picus,Actinopterygii
Plectorhinchus_vittatus,Actinopterygii
Plectorhinchus_lessonii,Actinopterygii
Plectorhinchus_orientalis,Actinopterygii
Plectorhinchus_lineatus,Actinopterygii
Plectorhinchus_polytaenia,Actinopterygii
Plectorhinchus_diagrammus,Actinopterygii
Plectorhinchus_gaterinus,Actinopterygii
Plectorhinchus_albovittatus,Actinopterygii
Plectorhinchus_cinctus,Actinopterygii
Plectorhinchus_gibbosus,Actinopterygii
Plectorhinchus_macrolepis,Actinopterygii
Plectorhinchus_plagiodesmus,Actinopterygii
Plectorhinchus_schotaf,Actinopterygii
Plectorhinchus_sordidus,Actinopterygii
Plectorhinchus_chubbi,Actinopterygii
Plectorhinchus_playfairi,Actinopterygii
Plectorhinchus_chrysotaenia,Actinopterygii
Plectorhinchus_mediterraneus,Actinopterygii
Parapristipoma_trilineatum,Actinopterygii
Parapristipoma_octolineatum,Actinopterygii
Brachygenys_californiensis,Actinopterygii
Brachygenys_jessiae,Actinopterygii
Brachygenys_chrysargyreum,Actinopterygii
Haemulon_vittatum,Actinopterygii
Haemulon_striatum,Actinopterygii
Haemulon_sp._A_JJT-2012,Actinopterygii
Haemulon_aurolineatum,Actinopterygii
Haemulon_bonariense,Actinopterygii
Haemulon_parra,Actinopterygii
Haemulon_squamipinna,Actinopterygii
Haemulon_sp._B_JJT-2012,Actinopterygii
Haemulon_scudderii,Actinopterygii
Haemulon_sexfasciatum,Actinopterygii
Haemulon_flavolineatum,Actinopterygii
Haemulon_sciurus,Actinopterygii
Haemulon_macrostomum,Actinopterygii
Haemulon_carbonarium,Actinopterygii
Haemulon_plumierii,Actinopterygii
Haemulon_steindachneri,Actinopterygii
Haemulon_boschmae,Actinopterygii
Haemulon_maculicauda,Actinopterygii
Haemulon_flaviguttatum,Actinopterygii
Haemulon_melanurum,Actinopterygii
Haemulon_album,Actinopterygii
Anisotremus_interruptus,Actinopterygii
Anisotremus_aff._interruptus_JT-2018,Actinopterygii
Anisotremus_surinamensis,Actinopterygii
Anisotremus_virginicus,Actinopterygii
Anisotremus_taeniatus,Actinopterygii
Anisotremus_caesius,Actinopterygii
Anisotremus_davidsonii,Actinopterygii
Anisotremus_scapularis,Actinopterygii
Anisotremus_aff._scapularis_JT-2018,Actinopterygii
Haemulopsis_elongatus,Actinopterygii
Pomadasys_corvinaeformis,Actinopterygii
Haemulopsis_axillaris,Actinopterygii
Haemulopsis_nitidus,Actinopterygii
Haemulopsis_leuciscus,Actinopterygii
Conodon_nobilis,Actinopterygii
Conodon_serrifer,Actinopterygii
Xenichthys_xanti,Actinopterygii
Xenichthys_agassizii,Actinopterygii
Rhonciscus_branickii,Actinopterygii
Rhonciscus_bayanus,Actinopterygii
Rhonciscus_crocro,Actinopterygii
Microlepidotus_inornatus,Actinopterygii
Microlepidotus_brevipinnis,Actinopterygii
Orthopristis_forbesi,Actinopterygii
Isacia_conceptionis,Actinopterygii
Orthopristis_chalceus,Actinopterygii
Orthopristis_reddingi,Actinopterygii
Orthopristis_ruber,Actinopterygii
Orthopristis_cantharinus,Actinopterygii
Orthopristis_chrysoptera,Actinopterygii
Emmelichthyops_atlanticus,Actinopterygii
Pomadasys_striatus,Actinopterygii
Genyatremus_dovii,Actinopterygii
Genyatremus_cavifrons,Actinopterygii
Genyatremus_luteus,Actinopterygii
Genyatremus_pacifici,Actinopterygii
Anisotremus_moricandi,Actinopterygii
Rhencus_panamensis,Actinopterygii
Rhencus_macracanthus,Actinopterygii
Brachydeuterus_auritus,Actinopterygii
Boridia_grossidens,Actinopterygii
Pomadasys_hasta,Actinopterygii
Pomadasys_furcatus,Actinopterygii
Pomadasys_argenteus,Actinopterygii
Pomadasys_maculatus,Actinopterygii
Pomadasys_argyreus,Actinopterygii
Pomadasys_kaakan,Actinopterygii
Pomadasys_stridens,Actinopterygii
Pomadasys_incisus,Actinopterygii
Pomadasys_olivaceus,Actinopterygii
Pomadasys_perotaei,Actinopterygii
Centrarchops_chapini,Actinopterygii
Dinoperca_petersi,Actinopterygii
Dentex_macrophthalmus,Actinopterygii
Spicara_alta,Actinopterygii
Dentex_maroccanus,Actinopterygii
Dentex_angolensis,Actinopterygii
Chrysoblephus_cristiceps,Actinopterygii
Chrysoblephus_puniceus,Actinopterygii
Chrysoblephus_laticeps,Actinopterygii
Porcostoma_dentata,Actinopterygii
Cymatoceps_nasutus,Actinopterygii
Argyrozona_argyrozona,Actinopterygii
Polysteganus_praeorbitalis,Actinopterygii
Petrus_rupestris,Actinopterygii
Polysteganus_coeruleopunctatus,Actinopterygii
Polysteganus_undulosus,Actinopterygii
Pterogymnus_laniarius,Actinopterygii
Dentex_abei,Actinopterygii
Dentex_hypselosomus,Actinopterygii
Pagellus_erythrinus,Actinopterygii
Pagellus_affinis,Actinopterygii
Pagellus_bellottii,Actinopterygii
Pagellus_natalensis,Actinopterygii
Pagrus_pagrus,Actinopterygii
Spicara_australis,Actinopterygii
Cheimerius_nufar,Actinopterygii
Virididentex_acromegalus,Actinopterygii
Dentex_canariensis,Actinopterygii
Dentex_gibbosus,Actinopterygii
Dentex_dentex,Actinopterygii
Pagrus_auriga,Actinopterygii
Pagrus_caeruleostictus,Actinopterygii
Pagrus_auratus,Actinopterygii
Pagrus_major,Actinopterygii
Evynnis_cardinalis,Actinopterygii
Parargyrops_edita,Actinopterygii
Evynnis_tumifrons,Actinopterygii
Cheimerius_matsubarai,Actinopterygii
Argyrops_filamentosus,Actinopterygii
Argyrops_bleekeri,Actinopterygii
Argyrops_spinifer,Actinopterygii
Chrysoblephus_lophus,Actinopterygii
Chrysoblephus_gibbiceps,Actinopterygii
Chrysoblephus_anglicus,Actinopterygii
Crenidens_crenidens,Actinopterygii
Rhabdosargus_thorpei,Actinopterygii
Rhabdosargus_haffara,Actinopterygii
Rhabdosargus_sarba,Actinopterygii
Rhabdosargus_globiceps,Actinopterygii
Sparodon_durbanensis,Actinopterygii
Rhabdosargus_holubi,Actinopterygii
Sparus_aurata,Actinopterygii
Pagellus_acarne,Actinopterygii
Pagellus_bogaraveo,Actinopterygii
Lithognathus_mormyrus,Actinopterygii
Diplodus_annularis,Actinopterygii
Diplodus_bellottii,Actinopterygii
Diplodus_vulgaris,Actinopterygii
Diplodus_prayensis,Actinopterygii
Pachymetopon_grande,Actinopterygii
Oblada_melanura,Actinopterygii
Diplodus_puntazzo,Actinopterygii
Diplodus_cervinus,Actinopterygii
Diplodus_fasciatus,Actinopterygii
Diplodus_holbrookii,Actinopterygii
Diplodus_capensis,Actinopterygii
Diplodus_bermudensis,Actinopterygii
Diplodus_sargus_lineatus,Actinopterygii
Diplodus_argenteus,Actinopterygii
Diplodus_sargus_cadenati,Actinopterygii
Diplodus_sargus_sargus,Actinopterygii
Diplodus_noct,Actinopterygii
Diplodus_kotschyi,Actinopterygii
Acanthopagrus_latus,Actinopterygii
Sparidentex_hasta,Actinopterygii
Acanthopagrus_butcheri,Actinopterygii
Acanthopagrus_sp._KPM-NR0043453,Actinopterygii
Acanthopagrus_australis,Actinopterygii
Acanthopagrus_chinshira,Actinopterygii
Acanthopagrus_schlegelii,Actinopterygii
Acanthopagrus_sivicolus,Actinopterygii
Acanthopagrus_pacificus,Actinopterygii
Acanthopagrus_palmaris,Actinopterygii
Acanthopagrus_berda,Actinopterygii
Acanthopagrus_taiwanensis,Actinopterygii
Acanthopagrus_bifasciatus,Actinopterygii
Acanthopagrus_catenula,Actinopterygii
Acanthopagrus_morrisoni,Actinopterygii
Boops_boops,Actinopterygii
Sarpa_salpa,Actinopterygii
Spicara_maena,Actinopterygii
Spicara_flexuosa,Actinopterygii
Spicara_smaris,Actinopterygii
Spondyliosoma_cantharus,Actinopterygii
Spondyliosoma_emarginatum,Actinopterygii
Centracanthus_cirrus,Actinopterygii
Spicara_nigricauda,Actinopterygii
Spicara_axillaris,Actinopterygii
Polyamblyodon_germanum,Actinopterygii
Pachymetopon_aeneum,Actinopterygii
Pachymetopon_blochii,Actinopterygii
Lithognathus_lithognathus,Actinopterygii
Lithognathus_aureti,Actinopterygii
Gymnocrotaphus_curvidens,Actinopterygii
Boopsoidea_inornata,Actinopterygii
Calamus_penna,Actinopterygii
Calamus_nodosus,Actinopterygii
Calamus_brachysomus,Actinopterygii
Stenotomus_chrysops,Actinopterygii
Pagrus_africanus,Actinopterygii
Archosargus_probatocephalus,Actinopterygii
Archosargus_rhomboidalis,Actinopterygii
Lagodon_rhomboides,Actinopterygii
Calamus_calamus,Actinopterygii
Pentapodus_caninus,Actinopterygii
Pentapodus_aureofasciatus,Actinopterygii
Pentapodus_nagasakiensis,Actinopterygii
Nemipterus_marginatus,Actinopterygii
Nemipterus_japonicus,Actinopterygii
Nemipterus_hexodon,Actinopterygii
Nemipterus_bathybius,Actinopterygii
Nemipterus_mesoprion,Actinopterygii
Nemipterus_zysron,Actinopterygii
Nemipterus_nematophorus,Actinopterygii
Nemipterus_virgatus,Actinopterygii
Nemipterus_bipunctatus,Actinopterygii
Nemipterus_furcosus,Actinopterygii
Nemipterus_peronii,Actinopterygii
Pentapodus_bifasciatus,Actinopterygii
Pentapodus_setosus,Actinopterygii
Parascolopsis_eriomma,Actinopterygii
Scolopsis_frenata,Actinopterygii
Scolopsis_margaritifera,Actinopterygii
Scolopsis_bilineata,Actinopterygii
Scolopsis_taenioptera,Actinopterygii
Scolopsis_monogramma,Actinopterygii
Scolopsis_bimaculata,Actinopterygii
Scolopsis_affinis,Actinopterygii
Scolopsis_ghanam,Actinopterygii
Scolopsis_vosmeri,Actinopterygii
Scolopsis_ciliata,Actinopterygii
Gnathodentex_aureolineatus,Actinopterygii
Monotaxis_grandoculis,Actinopterygii
Wattsia_mossambica,Actinopterygii
Gymnocranius_griseus,Actinopterygii
Gymnocranius_grandoculis,Actinopterygii
Gymnocranius_audleyi,Actinopterygii
Gymnocranius_elongatus,Actinopterygii
Lethrinus_haematopterus,Actinopterygii
Lethrinus_obsoletus,Actinopterygii
Lethrinus_laticaudis,Actinopterygii
Lethrinus_lentjan,Actinopterygii
Lethrinus_harak,Actinopterygii
Lethrinus_nebulosus,Actinopterygii
Lethrinus_crocineus,Actinopterygii
Lethrinus_ornatus,Actinopterygii
Lethrinus_mahsena,Actinopterygii
Lethrinus_atkinsoni,Actinopterygii
Lethrinus_borbonicus,Actinopterygii
Lethrinus_xanthochilus,Actinopterygii
Lethrinus_atlanticus,Actinopterygii
Lethrinus_conchyliatus,Actinopterygii
Lethrinus_rubrioperculatus,Actinopterygii
Lethrinus_reticulatus,Actinopterygii
Lethrinus_microdon,Actinopterygii
Lethrinus_olivaceus,Actinopterygii
Lethrinus_miniatus,Actinopterygii
Lethrinus_ravus,Actinopterygii
Lethrinus_semicinctus,Actinopterygii
Lethrinus_erythropterus,Actinopterygii
Lethrinus_erythracanthus,Actinopterygii
Lethrinus_genivittatus,Actinopterygii
Acanthocepola,Actinopterygii
Sphenanthias_tosaensis,Actinopterygii
Cepola_schlegelii,Actinopterygii
Cepola_pauciradiata,Actinopterygii
Cepola_macrophthalma,Actinopterygii
Pristigenys_alta,Actinopterygii
Pristigenys_serrula,Actinopterygii
Pristigenys_niphonia,Actinopterygii
Priacanthus_hamrur,Actinopterygii
Priacanthus_tayenus,Actinopterygii
Priacanthus_meeki,Actinopterygii
Priacanthus_arenatus,Actinopterygii
Priacanthus_macracanthus,Actinopterygii
Heteropriacanthus_cruentatus,Actinopterygii
Cookeolus_japonicus,Actinopterygii
Selenotoca_multifasciata,Actinopterygii
Scatophagus_tetracanthus,Actinopterygii
Scatophagus_argus,Actinopterygii
Rhinesomus_triqueter,Actinopterygii
Lactophrys_trigonus,Actinopterygii
Lactophrys_bicaudalis,Actinopterygii
Acanthostracion_polygonius,Actinopterygii
Acanthostracion_quadricornis,Actinopterygii
Lactoria_diaphana,Actinopterygii
Lactoria_cornuta,Actinopterygii
Tetrosomus_concatenatus,Actinopterygii
Tetrosomus_reipublicae,Actinopterygii
Lactoria_fornasini,Actinopterygii
Tetrosomus_gibbosus,Actinopterygii
Ostracion_nasus,Actinopterygii
Ostracion_whitleyi,Actinopterygii
Ostracion_solorensis,Actinopterygii
Ostracion_cubicus,Actinopterygii
Ostracion_immaculatus,Actinopterygii
Ostracion_meleagris,Actinopterygii
Ostracion_rhinorhynchos,Actinopterygii
Capropygia_unistriata,Actinopterygii
Caprichthys_gymnura,Actinopterygii
Aracana_ornata,Actinopterygii
Aracana_aurita,Actinopterygii
Anoplocapros_inermis,Actinopterygii
Anoplocapros_amygdaloides,Actinopterygii
Anoplocapros_lenticularis,Actinopterygii
Kentrocapros_aculeatus,Actinopterygii
Kentrocapros_rosapinto,Actinopterygii
Ranzania_laevis,Actinopterygii
Masturus_lanceolatus,Actinopterygii
Mola_mola,Actinopterygii
Mola_cf._ramsayi_SAK-2005,Actinopterygii
Parahollardia_lineata,Actinopterygii
Halimochirurgus_alcocki,Actinopterygii
Tydemania_navigatoris,Actinopterygii
Triacanthodes_anomalus,Actinopterygii
Triacanthodes_ethiops,Actinopterygii
Pseudotriacanthus_strigilifer,Actinopterygii
Trixiphichthys_weberi,Actinopterygii
Triacanthus_biaculeatus,Actinopterygii
Triacanthus_nieuhofii,Actinopterygii
Monacanthus_ciliatus,Actinopterygii
Monacanthus_tuckeri,Actinopterygii
Cantherhines_pullus,Actinopterygii
Cantherhines_fronticinctus,Actinopterygii
Cantherhines_pardalis,Actinopterygii
Cantherhines_sandwichiensis,Actinopterygii
Cantherhines_verecundus,Actinopterygii
Cantherhines_dumerilii,Actinopterygii
Cantherhines_macrocerus,Actinopterygii
Amanses_scopas,Actinopterygii
Anacanthus_barbatus,Actinopterygii
Acanthaluteres_spilomelanurus,Actinopterygii
Acanthaluteres_vittiger,Actinopterygii
Scobinichthys_granulatus,Actinopterygii
Acanthaluteres_brownii,Actinopterygii
Nelusetta_ayraudi,Actinopterygii
Meuschenia_hippocrepis,Actinopterygii
Meuschenia_australis,Actinopterygii
Meuschenia_trachylepis,Actinopterygii
Meuschenia_freycineti,Actinopterygii
Meuschenia_scaber,Actinopterygii
Eubalichthys_mosaicus,Actinopterygii
Thamnaconus_tessellatus,Actinopterygii
Thamnaconus_septentrionalis,Actinopterygii
Thamnaconus_arenaceus,Actinopterygii
Thamnaconus_fajardoi,Actinopterygii
Thamnaconus_modestus,Actinopterygii
Eubalichthys_bucephalus,Actinopterygii
Pseudomonacanthus_peroni,Actinopterygii
Pseudomonacanthus_macrurus,Actinopterygii
Aluterus_heudelotii,Actinopterygii
Aluterus_schoepfii,Actinopterygii
Aluterus_monoceros,Actinopterygii
Aluterus_scriptus,Actinopterygii
Paramonacanthus_choirocephalus,Actinopterygii
Paramonacanthus_sulcatus,Actinopterygii
Paramonacanthus_oblongus,Actinopterygii
Monacanthus_chinensis,Actinopterygii
Paramonacanthus_filicauda,Actinopterygii
Acreichthys_tomentosus,Actinopterygii
Chaetodermis_penicilligerus,Actinopterygii
Stephanolepis_cirrhifer,Actinopterygii
Stephanolepis_auratus,Actinopterygii
Stephanolepis_hispidus,Actinopterygii
Paramonacanthus_pusillus,Actinopterygii
Stephanolepis_setifer,Actinopterygii
Pervagor_spilosoma,Actinopterygii
Pervagor_nigrolineatus,Actinopterygii
Pervagor_aspricaudus,Actinopterygii
Pervagor_melanocephalus,Actinopterygii
Pervagor_janthinosoma,Actinopterygii
Rudarius_ercodes,Actinopterygii
Paraluteres_prionurus,Actinopterygii
Brachaluteres_jacksonianus,Actinopterygii
Brachaluteres_ulvarum,Actinopterygii
Pseudalutarius_nasicornis,Actinopterygii
Oxymonacanthus_longirostris,Actinopterygii
Xanthichthys_lineopunctatus,Actinopterygii
Xenobalistes_tumidipectoris,Actinopterygii
Xanthichthys_ringens,Actinopterygii
Xanthichthys_auromarginatus,Actinopterygii
Xanthichthys_mento,Actinopterygii
Pseudobalistes_flavimarginatus,Actinopterygii
Balistoides_viridescens,Actinopterygii
Balistoides_conspicillum,Actinopterygii
Melichthys_niger,Actinopterygii
Melichthys_indicus,Actinopterygii
Melichthys_vidua,Actinopterygii
Balistapus_undulatus,Actinopterygii
Odonus_niger,Actinopterygii
Rhinecanthus_assasi,Actinopterygii
Rhinecanthus_aculeatus,Actinopterygii
Rhinecanthus_verrucosus,Actinopterygii
Rhinecanthus_abyssus,Actinopterygii
Rhinecanthus_lunula,Actinopterygii
Rhinecanthus_rectangulus,Actinopterygii
Sufflamen_verres,Actinopterygii
Sufflamen_fraenatum,Actinopterygii
Sufflamen_chrysopterum,Actinopterygii
Sufflamen_albicaudatum,Actinopterygii
Sufflamen_bursa,Actinopterygii
Abalistes_stellatus,Actinopterygii
Abalistes_stellaris,Actinopterygii
Canthidermis_maculata,Actinopterygii
Canthidermis_sufflamen,Actinopterygii
Pseudobalistes_fuscus,Actinopterygii
Pseudobalistes_naufragium,Actinopterygii
Balistes_capriscus,Actinopterygii
Balistes_polylepis,Actinopterygii
Balistes_vetula,Actinopterygii
Balistes_punctatus,Actinopterygii
Cyclichthys,Actinopterygii
Diodon_nicthemerus,Actinopterygii
Diodon_liturosus,Actinopterygii
Diodon_hystrix,Actinopterygii
Diodon_holocanthus,Actinopterygii
Chilomycterus_reticulatus,Actinopterygii
Chilomycterus_schoepfii,Actinopterygii
Chilomycterus_antillarum,Actinopterygii
Chilomycterus_geometricus,Actinopterygii
Chilomycterus_spinosus,Actinopterygii
Chilomycterus_antennatus,Actinopterygii
Allomycterus_pilatus,Actinopterygii
Tetraodon_fluviatilis,Actinopterygii
Tetraodon_nigroviridis,Actinopterygii
Tetraodon_biocellatus,Actinopterygii
Tetraodon_erythrotaenia,Actinopterygii
Tetraodon_mbu,Actinopterygii
Tetraodon_duboisi,Actinopterygii
Tetraodon_miurus,Actinopterygii
Tetraodon_lineatus,Actinopterygii
Tetraodon_pustulatus,Actinopterygii
Chelonodontops_patoca,Actinopterygii
Chelonodontops_pleurospilus,Actinopterygii
Omegophora_armilla,Actinopterygii
Arothron_stellatus,Actinopterygii
Arothron_hispidus,Actinopterygii
Arothron_nigropunctatus,Actinopterygii
Arothron_meleagris,Actinopterygii
Arothron_diadematus,Actinopterygii
Pelagocephalus_marki,Actinopterygii
Canthigaster_natalensis,Actinopterygii
Canthigaster_amboinensis,Actinopterygii
Canthigaster_smithae,Actinopterygii
Canthigaster_rivulata,Actinopterygii
Canthigaster_figueiredoi,Actinopterygii
Canthigaster_rostrata,Actinopterygii
Canthigaster_callisterna,Actinopterygii
Canthigaster_coronata,Actinopterygii
Canthigaster_margaritata,Actinopterygii
Canthigaster_leoparda,Actinopterygii
Canthigaster_valentini,Actinopterygii
Canthigaster_compressa,Actinopterygii
Canthigaster_solandri,Actinopterygii
Canthigaster_papua,Actinopterygii
Canthigaster_punctatissima,Actinopterygii
Canthigaster_jactator,Actinopterygii
